course,program,duration,nos,emgs,misc,ttf,intake,description,remarks,discount,doc_title,doc_link,uid
Diploma in Information & Communication Technology (Data Informatics),Diploma,2.4 years,5,2300,6400,47600,Apr/May/Sept/Nov,,,,APU Leaflet 2018,2018_Int_Leaflet.pdf,3
Diploma in Information & Communication Technology (Interactive Technology),Diploma,2.4 years,5,2300,6400,47600,Apr/May/Sept/Nov,,,,APU Leaflet 2019,2018_Int_Leaflet.pdf,3
Master of Project Management,Masters,1 to 1.5 years,3,2300,6400,36800,August/November,,,,APU Leaflet 2020,2018_Int_Leaflet.pdf,3
Master of Philosophy in Management ,Masters,2 to 3 years,4,2300,6400,27800,Anytime,,,,APU Leaflet 2021,2018_Int_Leaflet.pdf,3
MSc in Computing (By Research),Masters,2 to 3 years,4,2300,6400,27800,Anytime,,,,APU Leaflet 2022,2018_Int_Leaflet.pdf,3
